id	node1	label	node2
Q900314-P856-1	Q900314	P856	"http://www.martens.be/"
Q916-P856-1	Q916	P856	"http://www.governo.gov.ao/"
Q9180082-P856-1	Q9180082	P856	"http://www.browar-amber.pl/"
Q93552342-P856-1	Q93552342	P856	"https://verginabeer.com/en/beers/lager"
Q93557205-P856-1	Q93557205	P856	"https://verginabeer.com/en/beers/vergina-red"
Q93558270-P856-1	Q93558270	P856	"https://verginabeer.com/en/beers/porfyra"
Q93559285-P856-1	Q93559285	P856	"https://verginabeer.com/en/beers/weiss"
Q93560567-P856-1	Q93560567	P856	"https://verginabeer.com/en/beers/vergina-xxx-black"
Q93560976-P856-1	Q93560976	P856	"https://verginabeer.com/en/malting-plant"
Q93561941-P856-1	Q93561941	P856	"https://www.tuvunu.com"
Q93561941-P968-1	Q93561941	P968	"mailto:info@tuvunu.com"
Q948-P856-1	Q948	P856	"http://www.tunisie.gov.tn"
Q96-P856-1	Q96	P856	"http://www.presidencia.gob.mx/"
Q96-P856-2	Q96	P856	"https://www.visitmexico.com/en/"
Q9643192-P856-1	Q9643192	P856	"http://www.badenbaden.com.br"
