id	node1	label	node2
Q11575-P1843-44	Q11575	P1843	'Jagung'@ms
Q11575-P1843-10	Q11575	P1843	'Kaba'@bm
Q11575-P1843-35	Q11575	P1843	'Kukorica'@hu
Q11575-P1843-54	Q11575	P1843	'Kukurica siata'@sk
Q11575-P1843-16	Q11575	P1843	'Kukuruz (AT)'@de
Q11575-P1843-48	Q11575	P1843	'Kukurydza'@pl
Q11575-P1843-14	Q11575	P1843	'Kukuřice'@cs
Q11575-P1843-7	Q11575	P1843	'Mais'@bar
Q11575-P1843-17	Q11575	P1843	'Mais'@de
Q11575-P1843-28	Q11575	P1843	'Mais'@et
Q11575-P1843-39	Q11575	P1843	'Mais'@it
Q11575-P1843-46	Q11575	P1843	'Mais'@nb
Q11575-P1843-30	Q11575	P1843	'Maissi'@fi
Q11575-P1843-26	Q11575	P1843	'Maiz'@es
Q11575-P1843-23	Q11575	P1843	'Maizo'@eo
Q11575-P1843-37	Q11575	P1843	'Maizo'@io
Q11575-P1843-15	Q11575	P1843	'Majs'@da
Q11575-P1843-57	Q11575	P1843	'Majs'@sv
Q11575-P1843-38	Q11575	P1843	'Maís'@is
Q11575-P1843-31	Q11575	P1843	'Maïs'@fr
Q11575-P1843-45	Q11575	P1843	'Maïs'@nl
Q11575-P1843-32	Q11575	P1843	'Meis'@frr
Q11575-P1843-52	Q11575	P1843	'Milho'@pt
Q11575-P1843-60	Q11575	P1843	'Mısır'@tr
Q11575-P1843-27	Q11575	P1843	'Olote'@es
Q11575-P1843-13	Q11575	P1843	'Panís'@ca
Q11575-P1843-43	Q11575	P1843	'Parastā kukurūza'@lv
Q11575-P1843-64	Q11575	P1843	'Sorgo Turco'@vec
Q11575-P1843-22	Q11575	P1843	'Teosinte'@en
Q11575-P1843-8	Q11575	P1843	'Tyrk'@bar
Q11575-P1843-49	Q11575	P1843	'abati'@pt
Q11575-P1843-50	Q11575	P1843	'auati'@pt
Q11575-P1843-51	Q11575	P1843	'avati'@pt
Q11575-P1843-68	Q11575	P1843	'blé d’Inde'@fr-ca
Q11575-P1843-2	Q11575	P1843	'corn'@en
Q11575-P1843-36	Q11575	P1843	'jagung'@id
Q11575-P1843-55	Q11575	P1843	'koruza'@sl
Q11575-P1843-21	Q11575	P1843	'maize'@en
Q11575-P1843-5	Q11575	P1843	'maíz'@ast
Q11575-P1843-69	Q11575	P1843	'viljamaissi'@fi
Q11575-P1843-41	Q11575	P1843	'zumri'@jbo
Q11575-P1843-19	Q11575	P1843	'Καλαμπόκι'@el
Q11575-P1843-56	Q11575	P1843	'Кукуруз'@sr
Q11575-P1843-53	Q11575	P1843	'Кукуруза'@ru
Q11575-P1843-9	Q11575	P1843	'Царевица'@bg
Q11575-P1843-33	Q11575	P1843	'תירס'@he
Q11575-P1843-4	Q11575	P1843	'ذرة (نبات)'@ar
Q11575-P1843-29	Q11575	P1843	'ذرت'@fa
Q11575-P1843-61	Q11575	P1843	'ظات حعشلعق قوناق'@ug
Q11575-P1843-34	Q11575	P1843	'मक्का'@hi
Q11575-P1843-47	Q11575	P1843	'ਮੱਕੀ'@pa
Q11575-P1843-58	Q11575	P1843	'சோளம்'@ta
Q11575-P1843-59	Q11575	P1843	'ข้าวโพด'@th
Q11575-P1843-40	Q11575	P1843	'トウモロコシ'@ja
Q11575-P1843-66	Q11575	P1843	'玉米'@zh
Q11575-P1843-67	Q11575	P1843	'玉蜀黍'@zh
Q11577-P1843-7	Q11577	P1843	'Bere'@frr
Q11577-P1843-4	Q11577	P1843	'Cebada'@es
Q11577-P1843-19	Q11577	P1843	'Gerst'@nl
Q11577-P1843-8	Q11577	P1843	'Ječam'@hr
Q11577-P1843-16	Q11577	P1843	'Ječmen'@sl
Q11577-P1843-5	Q11577	P1843	'Ohra'@fi
Q11577-P1843-2	Q11577	P1843	'common barley'@en
Q11577-P1843-1	Q11577	P1843	'haidd chwerhesog'@cy
Q11577-P1843-20	Q11577	P1843	'ječmen obecný'@cs
Q11577-P1843-14	Q11577	P1843	'jęczmień'@pl
Q11577-P1843-10	Q11577	P1843	'négysoros árpa'@hu
Q11577-P1843-6	Q11577	P1843	'pelto-ohra'@fi
Q11577-P1843-11	Q11577	P1843	'takarmányárpa'@hu
Q11577-P1843-9	Q11577	P1843	'árpa'@hu
Q11577-P1843-3	Q11577	P1843	'κριθάρι'@el
Q11577-P1843-13	Q11577	P1843	'Јачмен'@mk
Q11577-P1843-15	Q11577	P1843	'Ячмень обыкновенный'@ru
Q11577-P1843-12	Q11577	P1843	'オオムギ'@ja
Q11577-P1843-18	Q11577	P1843	'二棱大麥'@zh
Q11577-P1843-17	Q11577	P1843	'大麥'@zh
Q117-P1448-2	Q117	P1448	'Ghana'@ak
Q117-P1448-1	Q117	P1448	'Ghana'@en
Q117-P1448-3	Q117	P1448	'la République du Ghana'@fr
Q117-P1451-1	Q117	P1451	'Freedom and Justice'@en
Q117-P1549-22	Q117	P1549	'Ganaano'@eo
Q117-P1549-5	Q117	P1549	'Ganänan'@vo
Q117-P1549-26	Q117	P1549	'Ghanaer'@de
Q117-P1549-27	Q117	P1549	'Ghanaerin'@de
Q117-P1549-1	Q117	P1549	'Ghanaian'@en
Q117-P1549-4	Q117	P1549	'Ghanano'@io
Q117-P1549-31	Q117	P1549	'Ghanéen'@fr
Q117-P1549-30	Q117	P1549	'Ghanéenne'@fr
Q117-P1549-17	Q117	P1549	'ganaian'@lfn
Q117-P1549-18	Q117	P1549	'ghanan'@sv
Q117-P1549-19	Q117	P1549	'ghananer'@sv
Q117-P1549-29	Q117	P1549	'ghanesa'@ca
Q117-P1549-15	Q117	P1549	'ghanese'@it
Q117-P1549-3	Q117	P1549	'ghaneser'@da
Q117-P1549-16	Q117	P1549	'ghanesi'@it
Q117-P1549-12	Q117	P1549	'ghanez'@ro
Q117-P1549-11	Q117	P1549	'ghanezi'@ro
Q117-P1549-13	Q117	P1549	'ghaneză'@ro
Q117-P1549-21	Q117	P1549	'ghaniana'@ast
Q117-P1549-20	Q117	P1549	'ghanianu'@ast
Q117-P1549-28	Q117	P1549	'ghanès'@ca
Q117-P1549-2	Q117	P1549	'ghánai'@hu
Q117-P1549-9	Q117	P1549	'גאנאי'@he
Q117-P1549-10	Q117	P1549	'גאנאית'@he
Q117-P1549-6	Q117	P1549	'غاني'@ar
Q117-P1549-23	Q117	P1549	'غانيات'@ar
Q117-P1549-7	Q117	P1549	'غانية'@ar
Q117-P1549-8	Q117	P1549	'غانيون'@ar
Q117-P1549-24	Q117	P1549	'غانيون'@ar
Q117-P1549-25	Q117	P1549	'غانيين'@ar
Q117-P1549-14	Q117	P1549	'ঘানায়ীয়'@bn
Q117-P1705-1	Q117	P1705	'Ghana'@ak
Q117-P1813-1	Q117	P1813	'🇬🇭'@zxx
Q12111-P1843-5	Q12111	P1843	'Cirok'@hu
Q12111-P1843-2	Q12111	P1843	'Durra'@da
Q12111-P1843-4	Q12111	P1843	'Durrat'@fi
Q12111-P1843-3	Q12111	P1843	'Mbayeeri'@ff
Q12111-P1843-9	Q12111	P1843	'Sirek'@sl
Q12111-P1843-10	Q12111	P1843	'Sorgo'@nl
Q12111-P1843-1	Q12111	P1843	'sorghum'@en
Q12111-P1843-7	Q12111	P1843	'Сирак'@mk
Q12111-P1843-8	Q12111	P1843	'Сорго'@ru
Q12111-P1843-6	Q12111	P1843	'モロコシ属'@ja
Q1246-P1448-3	Q1246	P1448	'Republika Kosovo'@sr-el
Q1246-P1448-1	Q1246	P1448	'Republika e Kosovës'@sq
Q1246-P1448-4	Q1246	P1448	'la République du Kosovo'@fr
Q1246-P1448-2	Q1246	P1448	'Република Косово'@sr-ec
Q1246-P1549-3	Q1246	P1549	'Kosovan'@en
Q1246-P1549-14	Q1246	P1549	'Kosovano'@eo
Q1246-P1549-4	Q1246	P1549	'Kosovano'@io
Q1246-P1549-2	Q1246	P1549	'Kosovar'@en
Q1246-P1549-16	Q1246	P1549	'Kosovar'@fr
Q1246-P1549-17	Q1246	P1549	'Kosovare'@fr
Q1246-P1549-15	Q1246	P1549	'Kossovien'@fr
Q1246-P1549-18	Q1246	P1549	'Kossovienne'@fr
Q1246-P1549-11	Q1246	P1549	'cosovan'@lfn
Q1246-P1549-12	Q1246	P1549	'kosovar'@ast
Q1246-P1549-13	Q1246	P1549	'kosovar'@sq
Q1246-P1549-1	Q1246	P1549	'koszovói'@hu
Q1246-P1549-5	Q1246	P1549	'косовар'@ru
Q1246-P1549-6	Q1246	P1549	'косоварка'@ru
Q1246-P1549-7	Q1246	P1549	'косовары'@ru
Q1246-P1549-8	Q1246	P1549	'קוסוברי'@he
Q1246-P1549-9	Q1246	P1549	'קוסוברית'@he
Q1246-P1549-10	Q1246	P1549	'কসোভীয়'@bn
Q1246-P1705-3	Q1246	P1705	'Republika Kosovo'@sr-el
Q1246-P1705-1	Q1246	P1705	'Republika e Kosovës'@sq
Q1246-P1705-2	Q1246	P1705	'Република Косово'@sr-ec
Q1246-P1813-1	Q1246	P1813	'🇽🇰'@zxx
Q12877510-P1448-1	Q12877510	P1448	'Macedonian Thrace Brewery S.A.'@en
Q12877510-P1448-2	Q12877510	P1448	'Ζυθοποιία Μακεδονίας Θράκης Α.Ε.'@el
Q12877510-P6375-1	Q12877510	P6375	'Industrial Area of ​​Komotini, P.O. Box 13, 69100 Komotini'@en
Q12877510-P6375-2	Q12877510	P6375	'Βιομηχανική Περιοχή Κομοτηνής, Ο.Τ. 9, 69100 Κομοτηνή'@el
Q133123-P1705-1	Q133123	P1705	'Πάτρα'@el
Q142-P1448-6	Q142	P1448	'France'@fr
Q142-P1448-1	Q142	P1448	'Francouzská republika'@cs
Q142-P1448-4	Q142	P1448	'Republica Franceză'@ro
Q142-P1448-2	Q142	P1448	'República Francesa'@ca
Q142-P1448-3	Q142	P1448	'République française'@fr
Q142-P1448-7	Q142	P1448	'la République française'@fr
Q142-P1448-5	Q142	P1448	'Република Француска'@sr
Q142-P1451-1	Q142	P1451	'Liberté, égalité, fraternité'@fr
Q142-P1451-2	Q142	P1451	'Rendez vous en France'@en
Q142-P1549-46	Q142	P1549	'Ffrances'@cy
Q142-P1549-45	Q142	P1549	'Ffrancwr'@cy
Q142-P1549-47	Q142	P1549	'Ffrancwyr'@cy
Q142-P1549-17	Q142	P1549	'Franciano'@io
Q142-P1549-48	Q142	P1549	'Francés'@oc
Q142-P1549-4	Q142	P1549	'Fransman'@nl
Q142-P1549-18	Q142	P1549	'Fransänan'@vo
Q142-P1549-49	Q142	P1549	'Français'@fr
Q142-P1549-50	Q142	P1549	'Française'@fr
Q142-P1549-5	Q142	P1549	'Française'@nl
Q142-P1549-11	Q142	P1549	'French'@en
Q142-P1549-43	Q142	P1549	'francesa'@ast
Q142-P1549-34	Q142	P1549	'francesa'@ca
Q142-P1549-13	Q142	P1549	'francesa'@es
Q142-P1549-39	Q142	P1549	'francesa'@gl
Q142-P1549-9	Q142	P1549	'francesa'@pt
Q142-P1549-35	Q142	P1549	'francese'@it
Q142-P1549-36	Q142	P1549	'francesi'@it
Q142-P1549-31	Q142	P1549	'francez'@ro
Q142-P1549-30	Q142	P1549	'francezi'@ro
Q142-P1549-14	Q142	P1549	'francia'@hu
Q142-P1549-33	Q142	P1549	'francès'@ca
Q142-P1549-42	Q142	P1549	'francés'@ast
Q142-P1549-12	Q142	P1549	'francés'@es
Q142-P1549-40	Q142	P1549	'francés'@gl
Q142-P1549-8	Q142	P1549	'francês'@pt
Q142-P1549-22	Q142	P1549	'franses'@lfn
Q142-P1549-41	Q142	P1549	'fransk'@sv
Q142-P1549-15	Q142	P1549	'franskmand'@da
Q142-P1549-37	Q142	P1549	'fransman'@sv
Q142-P1549-38	Q142	P1549	'fransyska'@sv
Q142-P1549-6	Q142	P1549	'français'@fr
Q142-P1549-7	Q142	P1549	'française'@fr
Q142-P1549-29	Q142	P1549	'franțuzoaică'@ro
Q142-P1549-44	Q142	P1549	'Француз'@sr
Q142-P1549-2	Q142	P1549	'француженка'@ru
Q142-P1549-24	Q142	P1549	'француженка'@uk
Q142-P1549-1	Q142	P1549	'француз'@ru
Q142-P1549-23	Q142	P1549	'француз'@uk
Q142-P1549-25	Q142	P1549	'французи'@uk
Q142-P1549-3	Q142	P1549	'французы'@ru
Q142-P1549-16	Q142	P1549	'френски'@bg
Q142-P1549-26	Q142	P1549	'צרפתי'@he
Q142-P1549-27	Q142	P1549	'צרפתייה'@he
Q142-P1549-19	Q142	P1549	'فرنسي'@ar
Q142-P1549-20	Q142	P1549	'فرنسية'@ar
Q142-P1549-21	Q142	P1549	'فرنسيون'@ar
Q142-P1549-32	Q142	P1549	'ফরাসি'@bn
Q142-P1549-10	Q142	P1549	'フランス人'@ja
Q142-P1549-28	Q142	P1549	'法国人'@zh-cn
Q142-P1705-2	Q142	P1705	'ߝߊ߬ߙߊ߲߬ߛߌ߬ ߞߊ߲ߓߍ߲'@nqo
Q142-P1705-1	Q142	P1705	'ߝߊ߬ߙߊ߲߬ߛߌ߬'@nqo
Q142-P1813-6	Q142	P1813	'F'@zxx
Q142-P1813-4	Q142	P1813	'FR'@zxx
Q142-P1813-5	Q142	P1813	'FRA'@fr
Q142-P1813-2	Q142	P1813	'FRA'@zxx
Q142-P1813-3	Q142	P1813	'RF'@fr
Q142-P1813-7	Q142	P1813	'ߝߊ߬ߙߊ߲߬ߛߌ߬'@nqo
Q142-P1813-1	Q142	P1813	'🇫🇷'@zxx
Q145-P1448-7	Q145	P1448	'Förenade konungariket Storbritannien och Nordirland'@sv
Q145-P1448-14	Q145	P1448	'Ir-Renju Unit tal-Gran Brittanja u l-Irlanda ta\\\\' Fuq'@mt
Q145-P1448-16	Q145	P1448	'Nagy-Britannia és Észak-Írország Egyesült Királysága'@hu
Q145-P1448-15	Q145	P1448	'Regatul Unit al Marii Britanii și al Irlandei de Nord'@ro
Q145-P1448-6	Q145	P1448	'Regne Unit'@ca
Q145-P1448-4	Q145	P1448	'Regno Unito di Gran Bretagna e Irlanda del Nord'@it
Q145-P1448-11	Q145	P1448	'Royaume-Uni de Grande-Bretagne et d\\\\'Irlande du Nord'@fr
Q145-P1448-8	Q145	P1448	'Spojené království Velké Británie a Severního Irska'@cs
Q145-P1448-9	Q145	P1448	'Spojené kráľovstvo Veľkej Británie a Severného Írska'@sk
Q145-P1448-3	Q145	P1448	'Teyrnas Unedig Prydain Fawr a Gogledd Iwerddon'@cy
Q145-P1448-1	Q145	P1448	'United Kingdom of Great Britain and Northern Ireland'@en
Q145-P1448-2	Q145	P1448	'Unitit Kinrick o Great Breetain an Northren Irland'@sco
Q145-P1448-5	Q145	P1448	'Vereinigtes Königreich Großbritannien und Nordirland'@de
Q145-P1448-10	Q145	P1448	'Zjednoćene kralestwo Wulkeje Britaniskeje a Sewjerneje Irskeje'@hsb
Q145-P1448-18	Q145	P1448	'le Royaume-Uni de Grande-Bretagne et d’Irlande du Nord'@fr
Q145-P1448-17	Q145	P1448	'Ηνωμένο Βασίλειο της Μεγάλης Βρετανίας και της Βόρειας Ιρλανδίας'@el
Q145-P1448-13	Q145	P1448	'Об\\\\'єднане Королівство Великої Британії та Північної Ірландії'@uk
Q145-P1448-12	Q145	P1448	'Соединённое королевство Великобритании и Северной Ирландии'@ru
